id;season_id;created_at;updated_at;name;full_name;first_name;last_name;position;position_id;birth_date;birth_place;nationality;height;weight;is_injured;injury_description;holdet_url;holdet_name;holdet_position;team_id;holdet_value;holdet_popularity;holdet_team;holdet_id
4344;6397;1523380903309;1523380903309;A. Maitland-Niles;Ainsley Maitland-Niles;Ainsley;Maitland-Niles;Midfielder;3;29/08/1997;England;England;177 cm;71 kg;false;;/da/premier-league-fantasy-spring-2018/players/ainsley_maitland_niles;Ainsley Maitland-Niles;Midtbane;19;2537000;0.059;Arsenal;ainsley_maitland_niles
569;6397;1523380903318;1523380903318;A. Ramsey;Aaron Ramsey;Aaron;Ramsey;Midfielder;3;26/12/1990;Wales;Wales;178 cm;76 kg;false;;/da/premier-league-fantasy-spring-2018/players/aaron_ramsey;Aaron Ramsey;Midtbane;19;7026000;0.013;Arsenal;aaron_ramsey
1887;6397;1523380903324;1523380903324;G. Xhaka;Granit Xhaka;Granit;Xhaka;Midfielder;3;27/09/1992;Switzerland;Switzerland;185 cm;82 kg;false;;/da/premier-league-fantasy-spring-2018/players/granit_xhaka;Granit Xhaka;Midtbane;19;4280000;0.027;Arsenal;granit_xhaka
1881;6397;1523380903327;1523380903327;A. Iwobi;Alex Iwobi;Alex;Iwobi;Midfielder;3;03/05/1996;Nigeria;Nigeria;180 cm;75 kg;false;;/da/premier-league-fantasy-spring-2018/players/alex_iwobi;Alex Iwobi;Angreb;19;3576000;0.089;Arsenal;alex_iwobi
627;6397;1523380903339;1523380903339;D. Welbeck;Daniel Nii Tackie Mensah Welbeck;Daniel Nii;Tackie Mensah Welbeck;Attacker;4;26/11/1990;England;England;185 cm;73 kg;false;;/da/premier-league-fantasy-spring-2018/players/danny_welbeck;Danny Welbeck;Angreb;19;5333000;0.008;Arsenal;danny_welbeck
1177;6397;1523380903344;1523380903344;C. Chambers;Calum Chambers;Calum;Chambers;Defender;2;20/01/1995;England;England;182 cm;66 kg;false;;/da/premier-league-fantasy-spring-2018/players/calum_chambers;Calum Chambers;Forsvar;19;2675000;0.091;Arsenal;calum_chambers
9628;6397;1523380901970;1523380901970;J. Pask;Josh Pask;Josh;Pask;Defender;2;01/11/1997;England;England;187 cm;;false;;/da/premier-league-fantasy-spring-2018/players/josh_pask;Josh Pask;Forsvar;1;1995000;0;West Ham;josh_pask
1835;6397;1523380903375;1523380903375;H. Mkhitaryan;Henrikh Mkhitaryan;Henrikh;Mkhitaryan;Midfielder;3;21/01/1989;Armenia;Armenia;177 cm;75 kg;false;;/da/premier-league-fantasy-spring-2018/players/henrikh_mkhitaryan;Henrikh Mkhitaryan;Midtbane;19;5462000;0.058;Arsenal;henrikh_mkhitaryan
31739;6397;1523380903384;1523380903384;P. Aubameyang;Pierre-Emerick Aubameyang;Pierre-Emerick;Aubameyang;Attacker;4;18/06/1989;France;Gabon;187 cm;80 kg;false;;/da/premier-league-fantasy-spring-2018/players/pierre_emerick_aubameyang;Pierre-Emerick Aubameyang;Angreb;19;9370000;0.157;Arsenal;pierre_emerick_aubameyang
1494447;6397;1523380903390;1523380903390;J. Willock;Joseph Willock;Joseph;Willock;Midfielder;3;20/08/1999;England;England;179 cm;71 kg;false;;/da/premier-league-fantasy-spring-2018/players/josh_cullen;Josh Cullen;Midtbane;19;2004000;0;West Ham;josh_cullen
537308;6397;1523380903394;1523380903394;D. Iliev;Dejan Iliev;Dejan;Iliev;Goalkeeper;1;25/02/1995;FYR Macedonia;FYR Macedonia;195 cm;87 kg;false;;/da/premier-league-fantasy-spring-2018/players/dejan_lovren;Dejan Lovren;Forsvar;19;4925000;0.005;Liverpool;dejan_lovren
539967;6397;1523380903409;1523380903409;J. Osei-Tutu;Jordi Osei-Tutu;Jordi;Osei-Tutu;Defender;2;02/10/1998;England;England;176 cm;70 kg;false;;/da/premier-league-fantasy-spring-2018/players/jorge_segura;Jorge Segura;Forsvar;19;1945000;0;Watford;jorge_segura
165419;6397;1523380903426;1523380903426;V. Dragomir;Vlad Mihai Dragomir;Vlad Mihai;Dragomir;Midfielder;3;24/04/1999;Romania;Romania;178 cm;75 kg;false;;/da/premier-league-fantasy-spring-2018/players/aleksandar_dragovic;Aleksandar Dragovic;Forsvar;19;2101000;0.038;Leicester City;aleksandar_dragovic
1494445;6397;1523380903432;1523380903432;C. Gilmour;Charlie Gilmour;Charlie;Gilmour;Midfielder;3;11/02/1999;England;Scotland;;;false;;/da/premier-league-fantasy-spring-2018/players/charlie_taylor;Charlie Taylor;Forsvar;19;1925000;0.083;Burnley;charlie_taylor
339093;6397;1523380903442;1523380903442;J. Dasilva;Pelenda Joshua Tunga Dasilva;Pelenda Joshua Tunga;Dasilva;Attacker;4;23/10/1998;England;England;180 cm;75 kg;false;;/da/premier-league-fantasy-spring-2018/players/joshua_king;Joshua King;Angreb;19;5600000;0.011;Bournemouth;joshua_king
1397;6397;1523380903446;1523380903446;K. Darlow;Karl Darlow;Karl;Darlow;Goalkeeper;1;08/10/1990;England;England;190 cm;88 kg;false;;/da/premier-league-fantasy-spring-2018/players/karl_darlow;Karl Darlow;Mål;20;2985000;0.021;Newcastle;karl_darlow
1436;6397;1523380903452;1523380903452;R. Elliot;Rob Elliot;Rob;Elliot;Goalkeeper;1;30/04/1986;England;Republic of Ireland;190 cm;94 kg;false;;/da/premier-league-fantasy-spring-2018/players/rob_elliot;Rob Elliot;Mål;20;3450000;0.003;Newcastle;rob_elliot
1414;6397;1523380903461;1523380903461;P. Dummett;Paul Dummett;Paul;Dummett;Defender;2;26/09/1991;England;Wales;183 cm;82 kg;false;;/da/premier-league-fantasy-spring-2018/players/paul_dummett;Paul Dummett;Forsvar;20;2342000;0.038;Newcastle;paul_dummett
3008;6397;1523380903467;1523380903467;Jesús Gámez;Jesús Gámez Duarte;Jesús;Gámez Duarte;Defender;2;10/04/1985;Spain;Spain;177 cm;75 kg;false;;/da/premier-league-fantasy-spring-2018/players/jesus_gamez;Jesus Gamez;Forsvar;20;1950000;0.001;Newcastle;jesus_gamez
1376;6397;1523380903472;1523380903472;M. Haïdara;Massadio Haïdara;Massadio;Haïdara;Defender;2;02/12/1992;France;France;181 cm;76 kg;false;;/da/premier-league-fantasy-spring-2018/players/massadio_haidara;Massadio Haidara;Forsvar;20;1950000;0;Newcastle;massadio_haidara
2985;6397;1523380903480;1523380903480;J. Lascelles;Jamal Lascelles;Jamal;Lascelles;Defender;2;11/11/1993;England;England;188 cm;89 kg;false;;/da/premier-league-fantasy-spring-2018/players/jamaal_lascelles;Jamaal Lascelles;Forsvar;20;4472000;0.003;Newcastle;jamaal_lascelles
1377;6397;1523380903487;1523380903487;C. Mbemba;Chancel Mbemba Mangulu;Chancel;Mbemba Mangulu;Defender;2;08/08/1994;Congo DR;Congo DR;182 cm;81 kg;false;;/da/premier-league-fantasy-spring-2018/players/chancel_mbemba;Chancel Mbemba;Forsvar;20;1950000;0.002;Newcastle;chancel_mbemba
4317;6397;1523380903492;1523380903492;D. Yedlin;DeAndre Yedlin;DeAndre;Yedlin;Defender;2;09/07/1993;USA;USA;172 cm;75 kg;false;;/da/premier-league-fantasy-spring-2018/players/deandre_yedlin;DeAndre Yedlin;Forsvar;20;2838000;0.011;Newcastle;deandre_yedlin
1179;6397;1523380903524;1523380903524;D. Gayle;Dwight Gayle;Dwight;Gayle;Attacker;4;17/10/1990;England;England;174 cm;78 kg;false;;/da/premier-league-fantasy-spring-2018/players/dwight_gayle;Dwight Gayle;Angreb;20;3540000;0.034;Newcastle;dwight_gayle
1396;6397;1523380903533;1523380903533;Ayoze Pérez;Ayoze Pérez Gutiérrez;Ayoze;Pérez Gutiérrez;Attacker;4;29/07/1993;Spain;Spain;178 cm;72 kg;false;;/da/premier-league-fantasy-spring-2018/players/ayoze_perez;Ayoze Perez;Angreb;20;3704000;0.012;Newcastle;ayoze_perez
96002;6397;1523380903539;1523380903539;F. Lejeune;Florian Lejeune;Florian;Lejeune;Defender;2;20/05/1991;France;France;189 cm;89 kg;false;;/da/premier-league-fantasy-spring-2018/players/florian_lejeune;Florian Lejeune;Forsvar;20;2382000;0.01;Newcastle;florian_lejeune
1352;6397;1523380903547;1523380903547;Javi Manquillo;Javier Manquillo Gaitán;Javier;Manquillo Gaitán;Defender;2;05/05/1994;Spain;Spain;178 cm;76 kg;false;;/da/premier-league-fantasy-spring-2018/players/javier_manquillo;Javier Manquillo;Forsvar;20;2440000;0.002;Newcastle;javier_manquillo
3071;6397;1523380903553;1523380903553;Jacob Murphy;Jacob Murphy;Jacob;Murphy;Midfielder;3;24/02/1995;England;England;179 cm;74 kg;false;;/da/premier-league-fantasy-spring-2018/players/jacob_murphy;Jacob Murphy;Midtbane;20;2058000;0.002;Newcastle;jacob_murphy
32710;6397;1523380903560;1523380903560;Mikel Merino;Mikel Merino Zazón;Mikel;Merino Zazón;Midfielder;3;22/06/1996;Spain;Spain;186 cm;83 kg;false;;/da/premier-league-fantasy-spring-2018/players/mikel_merino;Mikel Merino;Midtbane;20;3021000;0.001;Newcastle;mikel_merino
6087;6397;1523380905151;1523380905151;P. Billing;Philip Billing;Philip;Billing;Midfielder;3;11/06/1996;Denmark;Denmark;193 cm;83 kg;false;;/da/premier-league-fantasy-spring-2018/players/philip_billing;Philip Billing;Midtbane;251;2438000;0.005;Huddersfield;philip_billing
3339;6397;1523380905159;1523380905159;J. Stankovič;Jon Gorenc Stankovič;Jon;Gorenc Stankovič;Defender;2;14/01/1996;Slovenia;Slovenia;190 cm;78 kg;false;;/da/premier-league-fantasy-spring-2018/players/jon_gorenc_stankovic;Jon Gorenc Stankovic;Forsvar;251;1945000;0.001;Huddersfield;jon_gorenc_stankovic
2230;6397;1523380905165;1523380905165;J. Hogg;Jonathan Hogg;Jonathan;Hogg;Midfielder;3;06/12/1988;England;England;170 cm;67 kg;false;;/da/premier-league-fantasy-spring-2018/players/jonathan_hogg;Jonathan Hogg;Midtbane;251;1860000;0.008;Huddersfield;jonathan_hogg
3298;6397;1523380905169;1523380905169;A. Mooy;Aaron Mooy;Aaron;Mooy;Midfielder;3;15/09/1990;Australia;Australia;174 cm;68 kg;false;;/da/premier-league-fantasy-spring-2018/players/aaron_mooy;Aaron Mooy;Midtbane;251;2970000;0.053;Huddersfield;aaron_mooy
3294;6397;1523380905175;1523380905175;R. van La Parra;Rajiv van La Parra;Rajiv;van La Parra;Midfielder;3;04/06/1991;Netherlands;Netherlands;181 cm;72 kg;false;;/da/premier-league-fantasy-spring-2018/players/rajiv_van_la_parra;Rajiv van La Parra;Midtbane;251;2772000;0.009;Huddersfield;rajiv_van_la_parra
18;6397;1523380905182;1523380905182;D. Whitehead;Dean Whitehead;Dean;Whitehead;Midfielder;3;21/01/1982;England;England;180 cm;77 kg;false;;/da/premier-league-fantasy-spring-2018/players/dean_whitehead;Dean Whitehead;Midtbane;251;1945000;0;Huddersfield;dean_whitehead
1468;6397;1523380903568;1523380903568;Joselu;José Luis Sanmartín Mato;José Luis;Sanmartín Mato;Attacker;4;27/03/1990;Germany;Spain;192 cm;80 kg;false;;/da/premier-league-fantasy-spring-2018/players/joselu_sanmartin;Joselu Sanmartin;Angreb;20;3692000;0.002;Newcastle;joselu_sanmartin
4265;6397;1523380903583;1523380903583;Kenedy;Robert Kenedy Nunes do Nascimento;Robert Kenedy;Nunes do Nascimento;Midfielder;3;08/02/1996;Brazil;Brazil;182 cm;77 kg;false;;/da/premier-league-fantasy-spring-2018/players/roberto_firmino;Roberto Firmino;Angreb;18;8162000;0.234;Liverpool;roberto_firmino
80889;6397;1523380903588;1523380903588;M. Dúbravka;Martin Dúbravka;Martin;Dúbravka;Goalkeeper;1;15/01/1989;Slovakia;Slovakia;190 cm;80 kg;false;;/da/premier-league-fantasy-spring-2018/players/martin_dubravka;Martin Dubravka;Mål;20;2962000;0.071;Newcastle;martin_dubravka
254;6397;1523380903602;1523380903602;Gomes;Heurelho da Silva Gomes;Heurelho;da Silva Gomes;Goalkeeper;1;15/02/1981;Brazil;Brazil;191 cm;91 kg;false;;/da/premier-league-fantasy-spring-2018/players/heurelho_gomes;Heurelho Gomes;Mål;25;4481000;0.004;Watford;heurelho_gomes
537;6397;1523380903620;1523380903620;C. Cathcart;Craig Cathcart;Craig;Cathcart;Defender;2;06/02/1989;Northern Ireland;Northern Ireland;188 cm;73 kg;false;;/da/premier-league-fantasy-spring-2018/players/craig_cathcart;Craig Cathcart;Forsvar;25;1954000;0;Watford;craig_cathcart
1253;6397;1523380903624;1523380903624;J. Holebas;José Holebas;José;Holebas;Defender;2;27/06/1984;Germany;Greece;184 cm;77 kg;false;;/da/premier-league-fantasy-spring-2018/players/jose_lloyd_holebas;Jose Holebas;Forsvar;25;3198000;0.004;Watford;jose_lloyd_holebas
1374;6397;1523380903629;1523380903629;D. Janmaat;Daryl Janmaat;Daryl;Janmaat;Defender;2;22/07/1989;Netherlands;Netherlands;185 cm;80 kg;false;;/da/premier-league-fantasy-spring-2018/players/daryl_janmaat;Daryl Janmaat;Forsvar;25;3883000;0.005;Watford;daryl_janmaat
4765;6397;1523380903638;1523380903638;C. Kabasele;Christian Kabasele;Christian;Kabasele;Defender;2;24/02/1991;Congo DR;Belgium;188 cm;84 kg;false;;/da/premier-league-fantasy-spring-2018/players/christian_kabasele;Christian Kabasele;Forsvar;25;3494000;0.004;Watford;christian_kabasele
422;6397;1523380903648;1523380903648;A. Mariappa;Adrian Mariappa;Adrian;Mariappa;Defender;2;03/10/1986;England;Jamaica;180 cm;78 kg;false;;/da/premier-league-fantasy-spring-2018/players/adrian_mariappa;Adrian Mariappa;Forsvar;25;2678000;0.004;Watford;adrian_mariappa
32518;6397;1523380905251;1523380905251;F. Hadergjonaj;Florent Hadergjonaj;Florent;Hadergjonaj;Defender;2;31/07/1994;Switzerland;Switzerland;182 cm;73 kg;false;;/da/premier-league-fantasy-spring-2018/players/florent_hadergjonaj;Florent Hadergjonaj;Forsvar;251;2004000;0.015;Huddersfield;florent_hadergjonaj
143;6397;1523380905257;1523380905257;R. Green;Robert Green;Robert;Green;Goalkeeper;1;18/01/1980;England;England;187 cm;93 kg;false;;/da/premier-league-fantasy-spring-2018/players/robert_green;Robert Green;Mål;251;2945000;0;Huddersfield;robert_green
24508;6397;1523380905262;1523380905262;T. Kongolo;Terence Kongolo;Terence;Kongolo;Defender;2;14/02/1994;Switzerland;Netherlands;188 cm;70 kg;false;;/da/premier-league-fantasy-spring-2018/players/terence_kongolo;Terence Kongolo;Forsvar;251;2981000;0.001;Huddersfield;terence_kongolo
10310312;6397;1523380905267;1523380905267;L. O'Brien;Lewis O'Brien;Lewis;O'Brien;Midfielder;3;14/10/1998;England;England;173 cm;63 kg;false;;/da/premier-league-fantasy-spring-2018/players/lewis_cook;Lewis Cook;Midtbane;251;2270000;0.033;Bournemouth;lewis_cook
2829;6397;1523380905272;1523380905272;A. Pritchard;Alex  Pritchard;Alex;Pritchard;Midfielder;3;03/05/1993;England;England;171 cm;62 kg;false;;/da/premier-league-fantasy-spring-2018/players/alex_pritchard;Alex Pritchard;Midtbane;251;2729000;0.004;Huddersfield;alex_pritchard
1279;6397;1523380903654;1523380903654;S. Prödl;Sebastian Prödl;Sebastian;Prödl;Defender;2;21/06/1987;Austria;Austria;194 cm;92 kg;false;;/da/premier-league-fantasy-spring-2018/players/sebastian_prodl;Sebastian Prödl;Forsvar;25;2135000;0.025;Watford;sebastian_prodl
1276;6397;1523380903661;1523380903661;E. Capoue;Etienne Capoue;Etienne;Capoue;Midfielder;3;11/07/1988;France;France;189 cm;80 kg;false;;/da/premier-league-fantasy-spring-2018/players/etienne_capoue;Etienne Capoue;Midtbane;25;2508000;0.004;Watford;etienne_capoue
2144;6397;1523380903672;1523380903672;A. Doucouré;Abdoulaye Doucouré;Abdoulaye;Doucouré;Midfielder;3;01/01/1993;France;France;184 cm;75 kg;false;;/da/premier-league-fantasy-spring-2018/players/abdoulaye_doucoure;Abdoulaye Doucoure;Midtbane;25;5260000;0.01;Watford;abdoulaye_doucoure
1770;6397;1523380903719;1523380903719;J. Sinclair;Jerome Sinclair;Jerome;Sinclair;Attacker;4;20/09/1996;England;England;173 cm;79 kg;false;;/da/premier-league-fantasy-spring-2018/players/jJerome_sinclair;Jerome Sinclair;Angreb;25;1945000;0.001;Watford;jJerome_sinclair
2225;6397;1523380903726;1523380903726;N. Chalobah;Nathaniel Chalobah;Nathaniel;Chalobah;Midfielder;3;12/12/1994;Sierra Leone;England;187 cm;80 kg;false;;/da/premier-league-fantasy-spring-2018/players/nathaniel_chalobah;Nathaniel Chalobah;Midtbane;25;1945000;0.002;Watford;nathaniel_chalobah
219633;6397;1523380903734;1523380903734;Richarlison;Richarlison de Andrade;Richarlison;de Andrade;Attacker;4;10/05/1997;Brazil;Brazil;179 cm;71 kg;false;;/da/premier-league-fantasy-spring-2018/players/richarlison;Richarlison;Angreb;25;4538000;0.041;Watford;richarlison
1625;6397;1523380903740;1523380903740;A. Gray;Andre Gray;Andre;Gray;Attacker;4;26/06/1991;England;England;178 cm;83 kg;false;;/da/premier-league-fantasy-spring-2018/players/andre_gray;Andre Gray;Angreb;25;3606000;0.019;Watford;andre_gray
107696;6397;1523380903755;1523380903755;O. Karnezis;Orestis Karnezis;Orestis;Karnezis;Goalkeeper;1;11/07/1985;Greece;Greece;189 cm;79 kg;false;;/da/premier-league-fantasy-spring-2018/players/orestis_karnezis;Orestis Karnezis;Mål;25;3924000;0.009;Watford;orestis_karnezis
95304;6397;1523380903759;1523380903759;M. Wagué;Molla Wagué;Molla;Wagué;Defender;2;21/02/1991;France;Mali;191 cm;87 kg;false;;/da/premier-league-fantasy-spring-2018/players/molla_wague;Molla Wague;Forsvar;25;1955000;0.002;Watford;molla_wague
5803;6397;1523380903767;1523380903767;M. Zeegelaar;Marvin  Zeegelaar;Marvin;Zeegelaar;Defender;2;12/08/1990;Netherlands;Netherlands;186 cm;84 kg;false;;/da/premier-league-fantasy-spring-2018/players/marvin_zeegelaar;Marvin Zeegelaar;Forsvar;25;2005000;0.014;Watford;marvin_zeegelaar
1057;6397;1523380903776;1523380903776;Deulofeu;Gerard Deulofeu Lázaro;Gerard;Deulofeu Lázaro;Attacker;4;13/03/1994;Spain;Spain;177 cm;73 kg;false;;/da/premier-league-fantasy-spring-2018/players/gerard_deulofeu;Gerard Deulofeu;Angreb;25;4167000;0.005;Watford;gerard_deulofeu
62871;6397;1523380903784;1523380903784;D. Lukebakio;Dodi Lukebakio;Dodi;Lukebakio;Midfielder;3;24/09/1997;Belgium;Belgium;187 cm;77 kg;false;;/da/premier-league-fantasy-spring-2018/players/dodi_lukebakio;Dodi Lukebakio;Midtbane;25;1944000;0;Watford;dodi_lukebakio
5288;6397;1523380903789;1523380903789;C. Stewart;Carl Stewart;Carl;Stewart;Midfielder;3;02/05/1997;England;England;175 cm;64 kg;false;;/da/premier-league-fantasy-spring-2018/players/carl_stewart;Carl Stewart;Midtbane;25;1955000;0;Watford;carl_stewart
4821;6397;1523380903800;1523380903800;D. Ndong;Didier  Ndong Ibrahim;Didier;Ndong Ibrahim;Midfielder;3;17/06/1994;Gabon;Gabon;179 cm;75 kg;false;;/da/premier-league-fantasy-spring-2018/players/didier_ndong;Didier Ndong;Midtbane;25;2455000;0;Watford;didier_ndong
11705412;6397;1523380903803;1523380903803;J. Mukena;Joy Mukena;Joy;Mukena;Defender;2;03/07/1999;England;England;;;false;;/da/premier-league-fantasy-spring-2018/players/joy_mukena;Joy Mukena;Forsvar;25;1960000;0;Watford;joy_mukena
1462;6397;1523380903808;1523380903808;J. Butland;Jack Butland;Jack;Butland;Goalkeeper;1;10/03/1993;England;England;196 cm;95 kg;false;;/da/premier-league-fantasy-spring-2018/players/jack_butland;Jack Butland;Mål;26;3869000;0.018;Stoke;jack_butland
1156;6397;1523380904076;1523380904076;J. Cork;Jack Cork;Jack;Cork;Midfielder;3;25/06/1989;England;England;183 cm;70 kg;false;;/da/premier-league-fantasy-spring-2018/players/jack_cork;Jack Cork;Midtbane;27;3323000;0.008;Burnley;jack_cork
361;6397;1523380904081;1523380904081;P. Bardsley;Phil Bardsley;Phil;Bardsley;Defender;2;28/06/1985;Scotland;Scotland;180 cm;74 kg;false;;/da/premier-league-fantasy-spring-2018/players/phillip_bardsley;Phillip Bardsley;Forsvar;27;2406000;0.037;Burnley;phillip_bardsley
2399;6397;1523380904085;1523380904085;A. Legzdins;Adam Legzdins;Adam;Legzdins;Goalkeeper;1;28/11/1986;England;England;190 cm;78 kg;false;;/da/premier-league-fantasy-spring-2018/players/adam_legzdins;Adam Legzdins;Mål;27;2450000;0.005;Burnley;adam_legzdins
914;6397;1523380904091;1523380904091;C. Wood;Chris Wood;Chris;Wood;Attacker;4;07/12/1991;New Zealand;New Zealand;191 cm;81 kg;false;;/da/premier-league-fantasy-spring-2018/players/chris_wood3;Chris Wood;Angreb;27;5750000;0.008;Burnley;chris_wood3
3063;6397;1523380904095;1523380904095;N. Wells;Nahki Wells;Nahki;Wells;Attacker;4;01/06/1990;Bermuda;Bermuda;170 cm;69 kg;false;;/da/premier-league-fantasy-spring-2018/players/nahki_wells;Nahki Wells;Angreb;27;2923000;0.001;Burnley;nahki_wells
1322;6397;1523380904101;1523380904101;A. Lindegaard;Anders Lindegaard;Anders;Lindegaard;Goalkeeper;1;13/04/1984;Denmark;Denmark;193 cm;80 kg;false;;/da/premier-league-fantasy-spring-2018/players/anders_lindegaard;Anders Lindegaard;Mål;27;3450000;0;Burnley;anders_lindegaard
4913;6397;1523380904111;1523380904111;G. N'Koudou;Georges-Kevin N'Koudou Mbida;Georges-Kevin;N'Koudou Mbida;Midfielder;3;13/02/1995;France;France;174 cm;68 kg;false;;/da/premier-league-fantasy-spring-2018/players/georges_kevin_n_koudou;Georges-Kevin N'Koudou;Midtbane;27;2034000;0.006;Burnley;georges_kevin_n_koudou
244;6397;1523380904117;1523380904117;A. Lennon;Aaron  Lennon;Aaron;Lennon;Midfielder;3;16/04/1987;England;England;165 cm;63 kg;false;;/da/premier-league-fantasy-spring-2018/players/aaron_lennon;Aaron Lennon;Midtbane;27;3349000;0.01;Burnley;aaron_lennon
4666;6397;1523380904122;1523380904122;A. O'Neill;Aiden O'Neill;Aiden;O'Neill;Midfielder;3;04/07/1998;Australia;Australia;178 cm;70 kg;false;;/da/premier-league-fantasy-spring-2018/players/aiden_o_neill;Aiden O'Neill;Midtbane;27;1965000;0;Burnley;aiden_o_neill
6265;6397;1523380904127;1523380904127;B. Jackson;Bradley Jackson;Bradley;Jackson;Midfielder;3;20/10/1996;England;England;175 cm;70 kg;false;;/da/premier-league-fantasy-spring-2018/players/kyle_jameson;Kyle Jameson;Forsvar;27;1960000;0;West Bromwich;kyle_jameson
24014;6397;1523380904137;1523380904137;E. Mulder;Erwin Mulder;Erwin;Mulder;Goalkeeper;1;03/03/1989;Netherlands;Netherlands;193 cm;88 kg;false;;/da/premier-league-fantasy-spring-2018/players/erwin_mulder;Erwin Mulder;Mål;30;2450000;0.001;Swansea;erwin_mulder
1353;6397;1523380904146;1523380904146;K. Nordfeldt;Kristoffer Nordfeldt;Kristoffer;Nordfeldt;Goalkeeper;1;23/06/1989;Sweden;Sweden;190 cm;85 kg;false;;/da/premier-league-fantasy-spring-2018/players/kristoffer_nordfeldt;Kristoffer Nordfeldt;Mål;30;2450000;0.002;Swansea;kristoffer_nordfeldt
1310;6397;1523380904152;1523380904152;F. Fernández;Federico Fernández;Federico;Fernández;Defender;2;21/02/1989;Argentina;Argentina;190 cm;83 kg;false;;/da/premier-league-fantasy-spring-2018/players/fernandez_federico;Federico Fernandez;Forsvar;30;3058000;0.006;Swansea;fernandez_federico
4943;6397;1523380904156;1523380904156;A. Mawson;Alfie Mawson;Alfie;Mawson;Defender;2;19/01/1994;England;England;188 cm;81 kg;false;;/da/premier-league-fantasy-spring-2018/players/alfie_mawson;Alfie Mawson;Forsvar;30;3542000;0.007;Swansea;alfie_mawson
860;6397;1523380904175;1523380904175;Àngel Rangel;Àngel Rangel Zaragoza;Àngel;Rangel Zaragoza;Defender;2;28/10/1982;Spain;Spain;188 cm;84 kg;false;;/da/premier-league-fantasy-spring-2018/players/angel_rangel;Angel Rangel;Forsvar;30;1950000;0.001;Swansea;angel_rangel
2332;6397;1523380903714;1523380903714;W. Hughes;Will Hughes;Will;Hughes;Midfielder;3;17/04/1995;England;England;185 cm;74 kg;false;;/da/premier-league-fantasy-spring-2018/players/will_hughes;Will Hughes;Midtbane;25;2572000;0.006;Watford;will_hughes
1646;6397;1523380904181;1523380904181;M. van der Hoorn;Mike van der Hoorn;Mike;van der Hoorn;Defender;2;15/10/1992;Netherlands;Netherlands;190 cm;81 kg;false;;/da/premier-league-fantasy-spring-2018/players/mike_van_der_hoorn;Mike Van der Hoorn;Forsvar;30;3052000;0.003;Swansea;mike_van_der_hoorn
1021;6397;1523380904191;1523380904191;T. Carroll;Tom Carroll;Tom;Carroll;Midfielder;3;28/05/1992;England;England;177 cm;71 kg;false;;/da/premier-league-fantasy-spring-2018/players/thomas_carroll;Thomas Carroll;Midtbane;30;3186000;0.001;Swansea;thomas_carroll
818;6397;1523380904195;1523380904195;N. Dyer;Nathan Dyer;Nathan;Dyer;Midfielder;3;29/11/1987;England;England;165 cm;60 kg;false;;/da/premier-league-fantasy-spring-2018/players/nathan_dyer;Nathan Dyer;Midtbane;30;2147000;0.006;Swansea;nathan_dyer
813;6397;1523380904203;1523380904203;Ki Sung-Yeung;Sung-Yeung Ki;Sung-Yeung;Ki;Midfielder;3;24/01/1989;Korea Republic;Korea Republic;187 cm;79 kg;false;;/da/premier-league-fantasy-spring-2018/players/sung_yueng_ki;Sung-Yueng Ki;Midtbane;30;3100000;0.009;Swansea;sung_yueng_ki
5410;6397;1523380904208;1523380904208;C. Roberts;Connor Roberts;Connor;Roberts;Midfielder;3;23/09/1995;Wales;Wales;175 cm;71 kg;false;;/da/premier-league-fantasy-spring-2018/players/connor_roberts;Connor Roberts;Forsvar;30;1959000;0;Swansea;connor_roberts
680;6397;1523380904213;1523380904213;W. Routledge;Wayne Routledge;Wayne;Routledge;Midfielder;3;07/01/1985;England;England;170 cm;64 kg;false;;/da/premier-league-fantasy-spring-2018/players/wayne_routledge;Wayne Routledge;Midtbane;30;2501000;0.001;Swansea;wayne_routledge
1038;6397;1523380904219;1523380904219;J. Ayew;Jordan Ayew;Jordan;Ayew;Attacker;4;11/09/1991;France;Ghana;182 cm;80 kg;false;;/da/premier-league-fantasy-spring-2018/players/jordan_ayew;Jordan Ayew;Angreb;30;3512000;0.015;Swansea;jordan_ayew
3139;6397;1523380904233;1523380904233;T. Abraham;Kevin Oghenetega Tamaraebi Bakumo-Abraham;Kevin Oghenetega Tamaraebi;Bakumo-Abraham;Attacker;4;02/10/1997;England;England;190 cm;80 kg;false;;/da/premier-league-fantasy-spring-2018/players/tammy_abraham;Tammy Abraham;Angreb;30;3685000;0.004;Swansea;tammy_abraham
5346;6397;1523380904239;1523380904239;L. Narsingh;Luciano Narsingh;Luciano;Narsingh;Attacker;4;13/09/1990;Netherlands;Netherlands;178 cm;69 kg;false;;/da/premier-league-fantasy-spring-2018/players/luciano_narsingh;Luciano Narsingh;Angreb;30;2450000;0.002;Swansea;luciano_narsingh
1571;6397;1523380904248;1523380904248;S. Clucas;Sam Clucas;Sam;Clucas;Midfielder;3;25/09/1990;England;England;178 cm;75 kg;false;;/da/premier-league-fantasy-spring-2018/players/samuel_clucas;Samuel Clucas;Midtbane;30;2982000;0.006;Swansea;samuel_clucas
1309;6397;1523380904275;1523380904275;A. Ayew;André Ayew Pelé;André;Ayew Pelé;Attacker;4;17/12/1989;France;Ghana;176 cm;72 kg;false;;/da/premier-league-fantasy-spring-2018/players/andre_ayew;Andre Ayew;Angreb;30;4151000;0.004;Swansea;andre_ayew
